date,temperature,humidity,luminosity
2019-11-27 16:49:54.904,25.1,25.6,68
2019-11-27 16:49:52.627,25.1,25.6,68
2019-11-27 16:49:50.349,25.1,25.6,69
2019-11-27 16:49:48.076,25.1,25.7,69
2019-11-27 16:49:45.799,25.1,25.8,69
2019-11-27 16:49:43.521,25.1,26.0,69
2019-11-27 16:49:41.249,25.1,26.2,69
2019-11-27 16:49:38.971,25.1,26.4,69
2019-11-27 16:49:36.694,25.1,26.7,68
2019-11-27 16:49:34.421,25.1,26.9,68
2019-11-27 16:49:32.143,25.1,27.3,68
2019-11-27 16:49:29.866,25.1,27.8,68
2019-11-27 16:49:27.589,25.1,28.6,68
2019-11-27 16:49:25.316,25.1,29.5,68
2019-11-27 16:49:23.039,25.1,30.6,70
2019-11-27 16:49:20.762,25.1,31.8,68
2019-11-27 16:49:18.485,25.1,32.4,67
2019-11-27 16:49:16.210,25.1,31.4,57
2019-11-27 16:49:13.935,25.1,32.1,34
2019-11-27 16:49:11.656,25.1,32.8,34
2019-11-27 16:49:09.383,25.1,33.8,34
2019-11-27 16:49:07.105,25.1,33.6,34
2019-11-27 16:49:04.829,25.1,33.4,34
2019-11-27 16:49:02.551,25.0,32.9,34
2019-11-27 16:49:00.278,25.0,32.5,34
2019-11-27 16:48:58.000,25.0,33.7,34
2019-11-27 16:48:55.723,25.0,34.7,34
2019-11-27 16:48:53.450,25.0,35.5,34
2019-11-27 16:48:51.173,25.0,35.9,34
2019-11-27 16:48:48.897,25.0,35.6,35
2019-11-27 16:48:46.618,25.0,35.1,35
2019-11-27 16:48:44.345,24.9,34.5,34
2019-11-27 16:48:42.068,24.9,34.0,35
2019-11-27 16:48:39.791,24.9,34.4,35
2019-11-27 16:48:37.513,24.9,34.3,34
2019-11-27 16:48:35.240,24.9,34.2,35
2019-11-27 16:48:32.964,24.9,33.6,35
2019-11-27 16:48:30.686,24.8,32.2,35
2019-11-27 16:48:28.412,24.8,31.2,35
2019-11-27 16:48:26.135,24.8,30.0,35
2019-11-27 16:48:23.858,24.8,28.0,35
2019-11-27 16:48:21.585,24.8,28.1,35
2019-11-27 16:48:19.307,24.8,28.3,35
2019-11-27 16:48:17.030,24.7,27.6,34
2019-11-27 16:48:14.757,24.8,27.7,33
2019-11-27 16:48:12.479,24.7,27.7,34
2019-11-27 16:48:10.203,24.7,27.4,34
2019-11-27 16:48:07.925,24.7,26.4,34
2019-11-27 16:48:05.652,24.8,26.6,37
2019-11-27 16:48:03.374,24.8,26.7,61
2019-11-27 16:48:01.098,24.7,26.9,60
2019-11-27 16:47:58.824,24.7,27.1,60
2019-11-27 16:47:56.547,24.7,27.1,59
2019-11-27 16:47:54.269,24.7,27.1,60
2019-11-27 16:47:51.994,24.7,27.1,59
2019-11-27 16:47:49.719,24.7,25.7,60
2019-11-27 16:47:47.441,24.7,25.3,59
2019-11-27 16:47:45.165,24.7,25.2,56
2019-11-27 16:47:42.887,24.7,25.2,65
2019-11-27 16:47:40.614,24.7,25.2,66
2019-11-27 16:47:38.337,24.7,25.2,66
2019-11-27 16:47:36.060,24.7,25.3,66
2019-11-27 16:47:33.782,24.7,25.3,66
2019-11-27 16:47:31.509,24.7,25.3,66
2019-11-27 16:47:29.232,24.7,25.3,65
2019-11-27 16:47:26.954,24.7,25.3,66
2019-11-27 16:47:24.678,24.7,25.3,66
2019-11-27 16:47:22.404,24.7,25.3,66
2019-11-27 16:47:20.127,24.7,25.3,66
2019-11-27 16:47:17.849,24.7,25.3,66
2019-11-27 16:47:15.572,24.7,25.3,67
2019-11-27 16:47:13.295,24.7,25.4,67
2019-11-27 16:47:11.022,24.7,25.4,67
2019-11-27 16:47:08.744,24.7,25.4,67
2019-11-27 16:47:06.468,24.7,25.4,67
2019-11-27 16:47:04.190,24.7,25.5,68
2019-11-27 16:47:01.914,24.7,25.5,68
2019-11-27 16:46:59.640,24.7,25.4,68
2019-11-27 16:46:57.363,24.7,25.4,68
2019-11-27 16:46:55.085,24.7,25.4,68
2019-11-27 16:46:52.808,24.7,25.5,68
2019-11-27 16:46:50.534,24.7,25.5,69
2019-11-27 16:46:48.257,24.7,25.5,68
2019-11-27 16:46:45.980,24.6,25.5,68
2019-11-27 16:46:43.704,24.7,25.6,68
2019-11-27 16:46:41.426,24.7,25.7,69
2019-11-27 16:46:39.152,24.7,25.7,68
2019-11-27 16:46:36.875,24.7,25.7,68
2019-11-27 16:46:34.597,24.7,25.7,68
2019-11-27 16:46:32.321,24.7,25.6,68
2019-11-27 16:46:30.047,24.6,25.5,68
2019-11-27 16:46:27.769,24.7,25.5,68
2019-11-27 16:46:25.493,24.6,25.4,68
2019-11-27 16:46:23.215,24.7,25.4,69
2019-11-27 16:46:20.942,24.7,25.4,68
2019-11-27 16:46:18.665,24.7,25.4,68
2019-11-27 16:46:16.387,24.7,25.4,68
2019-11-27 16:46:14.111,24.7,25.4,69
2019-11-27 16:46:11.833,24.7,25.4,69
2019-11-27 16:46:09.560,24.7,25.4,69
2019-11-27 16:46:07.282,24.7,25.4,68
2019-11-27 16:46:05.005,24.7,25.4,68
2019-11-27 16:46:02.728,24.7,25.4,67
2019-11-27 16:46:00.455,24.6,25.4,68
2019-11-27 16:45:58.178,24.7,25.5,68
2019-11-27 16:45:55.900,24.7,25.6,65
2019-11-27 16:45:53.624,24.7,25.6,65
2019-11-27 16:45:51.350,24.7,25.6,65
2019-11-27 16:45:49.072,24.6,25.5,66
2019-11-27 16:45:46.795,24.6,25.6,66
2019-11-27 16:45:44.518,24.7,25.7,66
2019-11-27 16:45:42.245,24.6,25.7,66
2019-11-27 16:45:39.967,24.7,25.8,66
2019-11-27 16:45:37.690,24.6,25.7,66
2019-11-27 16:45:35.413,24.7,25.7,66
2019-11-27 16:45:33.140,24.7,25.5,66
2019-11-27 16:45:30.862,24.6,25.4,66
2019-11-27 16:45:28.586,24.7,25.5,66
2019-11-27 16:45:26.308,24.6,25.3,66
2019-11-27 16:45:24.035,24.7,25.4,66
2019-11-27 16:45:21.758,24.6,25.3,66
2019-11-27 16:45:19.480,24.6,25.3,66
2019-11-27 16:45:17.204,24.6,25.3,66
2019-11-27 16:45:14.925,24.6,25.3,66
2019-11-27 16:45:12.653,24.7,25.4,67
2019-11-27 16:45:10.375,24.6,25.3,66
2019-11-27 16:45:08.099,24.6,25.3,66
2019-11-27 16:45:05.821,24.6,25.3,66
2019-11-27 16:45:03.547,24.6,25.3,66
2019-11-27 16:45:01.272,24.6,25.3,66
2019-11-27 16:44:58.993,24.6,25.3,65
2019-11-27 16:44:56.715,24.6,25.3,65
2019-11-27 16:44:54.443,24.6,25.3,64
2019-11-27 16:44:52.165,24.6,25.3,64
2019-11-27 16:44:49.888,24.6,25.3,65
2019-11-27 16:44:47.611,24.6,25.4,65
2019-11-27 16:44:45.333,24.6,25.4,65
2019-11-27 16:44:43.062,24.6,25.5,65
